rfid,flight_duration,nosema,gbd
46 B2 92 05 08 00 12 E0,1048.93,0,1
46 B2 92 05 08 00 12 E0,0.42,0,1
46 B2 92 05 08 00 12 E0,4.587,0,1
46 B2 92 05 08 00 12 E0,0.433,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,0,0,1
46 B2 92 05 08 00 12 E0,29.034,0,1
46 B2 92 05 08 00 12 E0,0.42,0,1
46 B2 92 05 08 00 12 E0,0.451,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,21.212,0,1
46 B2 92 05 08 00 12 E0,99.368,0,1
46 B2 92 05 08 00 12 E0,0.427,0,1
46 B2 92 05 08 00 12 E0,0.433,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,10.483,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,34.278,0,1
46 B2 92 05 08 00 12 E0,0.428,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,0.419,0,1
46 B2 92 05 08 00 12 E0,0.405,0,1
46 B2 92 05 08 00 12 E0,85513.5,0,1
46 B2 92 05 08 00 12 E0,8.074,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,0,0,1
46 B2 92 05 08 00 12 E0,0.406,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,11.919,0,1
46 B2 92 05 08 00 12 E0,0.426,0,1
46 B2 92 05 08 00 12 E0,427.132,0,1
46 B2 92 05 08 00 12 E0,0.434,0,1
46 B2 92 05 08 00 12 E0,5.785,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,1903.49,0,1
46 B2 92 05 08 00 12 E0,0.886,0,1
46 B2 92 05 08 00 12 E0,0.449,0,1
46 B2 92 05 08 00 12 E0,0.419,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,0.446,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,5.432,0,1
46 B2 92 05 08 00 12 E0,17.529,0,1
46 B2 92 05 08 00 12 E0,203.586,0,1
46 B2 92 05 08 00 12 E0,0.426,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,3.988,0,1
46 B2 92 05 08 00 12 E0,1623.98,0,1
46 B2 92 05 08 00 12 E0,0.435,0,1
46 B2 92 05 08 00 12 E0,3.694,0,1
46 B2 92 05 08 00 12 E0,0.433,0,1
46 B2 92 05 08 00 12 E0,0.42,0,1
46 B2 92 05 08 00 12 E0,208.048,0,1
46 B2 92 05 08 00 12 E0,12.965,0,1
46 B2 92 05 08 00 12 E0,0.428,0,1
46 B2 92 05 08 00 12 E0,21.643,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,1559.37,0,1
46 B2 92 05 08 00 12 E0,0.42,0,1
46 B2 92 05 08 00 12 E0,23.931,0,1
46 B2 92 05 08 00 12 E0,0.441,0,1
46 B2 92 05 08 00 12 E0,0.427,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,0.444,0,1
46 B2 92 05 08 00 12 E0,0.434,0,1
46 B2 92 05 08 00 12 E0,0.445,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,0.427,0,1
46 B2 92 05 08 00 12 E0,26.466,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,0.468,0,1
46 B2 92 05 08 00 12 E0,0.426,0,1
46 B2 92 05 08 00 12 E0,0.425,0,1
46 B2 92 05 08 00 12 E0,458.486,0,1
46 B2 92 05 08 00 12 E0,26.045,0,1
46 B2 92 05 08 00 12 E0,0.457,0,1
46 B2 92 05 08 00 12 E0,0.425,0,1
46 B2 92 05 08 00 12 E0,0.434,0,1
46 B2 92 05 08 00 12 E0,1039.08,0,1
46 B2 92 05 08 00 12 E0,0.476,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,0.425,0,1
46 B2 92 05 08 00 12 E0,0.427,0,1
46 B2 92 05 08 00 12 E0,4.575,0,1
46 B2 92 05 08 00 12 E0,75954.9,0,1
46 B2 92 05 08 00 12 E0,0.42,0,1
46 B2 92 05 08 00 12 E0,0.438,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,0.454,0,1
46 B2 92 05 08 00 12 E0,39.674,0,1
46 B2 92 05 08 00 12 E0,0.428,0,1
46 B2 92 05 08 00 12 E0,0.446,0,1
46 B2 92 05 08 00 12 E0,0.426,0,1
46 B2 92 05 08 00 12 E0,0.438,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,0.465,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,0.465,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,0.451,0,1
46 B2 92 05 08 00 12 E0,0.421,0,1
46 B2 92 05 08 00 12 E0,40.86,0,1
46 B2 92 05 08 00 12 E0,0.429,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,1530.18,0,1
46 B2 92 05 08 00 12 E0,5.873,0,1
46 B2 92 05 08 00 12 E0,497.88,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,8.825,0,1
46 B2 92 05 08 00 12 E0,0.434,0,1
46 B2 92 05 08 00 12 E0,2121.68,0,1
46 B2 92 05 08 00 12 E0,0.428,0,1
46 B2 92 05 08 00 12 E0,0.467,0,1
46 B2 92 05 08 00 12 E0,0.419,0,1
46 B2 92 05 08 00 12 E0,0.453,0,1
46 B2 92 05 08 00 12 E0,1.324,0,1
46 B2 92 05 08 00 12 E0,0.42,0,1
46 B2 92 05 08 00 12 E0,0.445,0,1
46 B2 92 05 08 00 12 E0,0.434,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,0.459,0,1
46 B2 92 05 08 00 12 E0,0.433,0,1
46 B2 92 05 08 00 12 E0,0.883,0,1
46 B2 92 05 08 00 12 E0,0.433,0,1
46 B2 92 05 08 00 12 E0,0.435,0,1
46 B2 92 05 08 00 12 E0,20.303,0,1
46 B2 92 05 08 00 12 E0,0.426,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,0,0,1
46 B2 92 05 08 00 12 E0,0.888,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,0.415,0,1
46 B2 92 05 08 00 12 E0,5.492,0,1
46 B2 92 05 08 00 12 E0,0.477,0,1
46 B2 92 05 08 00 12 E0,82418.9,0,0
46 B2 92 05 08 00 12 E0,0.432,0,0
46 B2 92 05 08 00 12 E0,0.428,0,0
46 B2 92 05 08 00 12 E0,389.609,0,0
46 B2 92 05 08 00 12 E0,0.427,0,0
46 B2 92 05 08 00 12 E0,0.45,0,0
46 B2 92 05 08 00 12 E0,320.481,0,0
46 B2 92 05 08 00 12 E0,6.757,0,0
46 B2 92 05 08 00 12 E0,0.874,0,0
46 B2 92 05 08 00 12 E0,1379.16,0,0
46 B2 92 05 08 00 12 E0,24.377,0,0
46 B2 92 05 08 00 12 E0,0.432,0,0
46 B2 92 05 08 00 12 E0,0.458,0,0
46 B2 92 05 08 00 12 E0,4.115,0,0
46 B2 92 05 08 00 12 E0,0.447,0,0
46 B2 92 05 08 00 12 E0,0.425,0,0
46 B2 92 05 08 00 12 E0,433.977,0,0
46 B2 92 05 08 00 12 E0,0.432,0,0
46 B2 92 05 08 00 12 E0,0.434,0,0
46 B2 92 05 08 00 12 E0,45.665,0,0
46 B2 92 05 08 00 12 E0,45.353,0,0
46 B2 92 05 08 00 12 E0,0.42,0,0
46 B2 92 05 08 00 12 E0,0.431,0,0
46 B2 92 05 08 00 12 E0,6.261,0,0
46 B2 92 05 08 00 12 E0,2068.87,0,0
46 B2 92 05 08 00 12 E0,12.081,0,0
46 B2 92 05 08 00 12 E0,0.435,0,0
46 B2 92 05 08 00 12 E0,26.219,0,0
46 B2 92 05 08 00 12 E0,0.434,0,0
46 B2 92 05 08 00 12 E0,14.478,0,0
46 B2 92 05 08 00 12 E0,0.451,0,0
46 B2 92 05 08 00 12 E0,0.402,0,0
46 B2 92 05 08 00 12 E0,0.447,0,0
46 B2 92 05 08 00 12 E0,0.433,0,0
46 B2 92 05 08 00 12 E0,0.431,0,0
46 B2 92 05 08 00 12 E0,0.45,0,0
46 B2 92 05 08 00 12 E0,0.433,0,0
46 B2 92 05 08 00 12 E0,0.426,0,0
46 B2 92 05 08 00 12 E0,0.434,0,0
46 B2 92 05 08 00 12 E0,345.353,0,0
46 B2 92 05 08 00 12 E0,0.431,0,0
46 B2 92 05 08 00 12 E0,64.961,0,0
46 B2 92 05 08 00 12 E0,0.434,0,0
46 B2 92 05 08 00 12 E0,8.164,0,0
46 B2 92 05 08 00 12 E0,4.425,0,0
46 B2 92 05 08 00 12 E0,0,0,1
46 B2 92 05 08 00 12 E0,5.019,0,1
46 B2 92 05 08 00 12 E0,0.442,0,1
46 B2 92 05 08 00 12 E0,0.419,0,1
46 B2 92 05 08 00 12 E0,0.427,0,1
46 B2 92 05 08 00 12 E0,0.422,0,1
46 B2 92 05 08 00 12 E0,0.428,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,933.284,0,1
46 B2 92 05 08 00 12 E0,1540.46,0,1
46 B2 92 05 08 00 12 E0,0.434,0,1
46 B2 92 05 08 00 12 E0,0.477,0,1
46 B2 92 05 08 00 12 E0,16.325,0,1
46 B2 92 05 08 00 12 E0,0.421,0,1
46 B2 92 05 08 00 12 E0,0.435,0,1
46 B2 92 05 08 00 12 E0,0.457,0,1
46 B2 92 05 08 00 12 E0,0.431,0,1
46 B2 92 05 08 00 12 E0,0.433,0,1
46 B2 92 05 08 00 12 E0,0.425,0,1
46 B2 92 05 08 00 12 E0,0.434,0,1
46 B2 92 05 08 00 12 E0,0.421,0,1
46 B2 92 05 08 00 12 E0,0.42,0,1
46 B2 92 05 08 00 12 E0,0.419,0,1
46 B2 92 05 08 00 12 E0,0.447,0,1
46 B2 92 05 08 00 12 E0,0.425,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,578.345,0,1
46 B2 92 05 08 00 12 E0,0.432,0,1
46 B2 92 05 08 00 12 E0,16.694,0,1
46 B2 92 05 08 00 12 E0,0.476,0,1
46 B2 92 05 08 00 12 E0,86628,0,1
46 B2 92 05 08 00 12 E0,194.966,0,1
46 B2 92 05 08 00 12 E0,4.443,0,1
6F B4 92 05 08 00 12 E0,0,1,1
6F B4 92 05 08 00 12 E0,0.42,1,1
6F B4 92 05 08 00 12 E0,58.385,1,1
6F B4 92 05 08 00 12 E0,19.919,1,1
6F B4 92 05 08 00 12 E0,0.426,1,1
6F B4 92 05 08 00 12 E0,3133.4,1,1
6F B4 92 05 08 00 12 E0,0.48,1,1
6F B4 92 05 08 00 12 E0,0.437,1,1
6F B4 92 05 08 00 12 E0,0.455,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,0.425,1,1
6F B4 92 05 08 00 12 E0,21.736,1,1
6F B4 92 05 08 00 12 E0,0.434,1,1
6F B4 92 05 08 00 12 E0,0.485,1,1
6F B4 92 05 08 00 12 E0,0.432,1,1
6F B4 92 05 08 00 12 E0,0.42,1,1
6F B4 92 05 08 00 12 E0,0.44,1,1
6F B4 92 05 08 00 12 E0,0,1,1
6F B4 92 05 08 00 12 E0,0.433,1,1
6F B4 92 05 08 00 12 E0,0.425,1,1
6F B4 92 05 08 00 12 E0,743.157,1,1
6F B4 92 05 08 00 12 E0,16.248,1,1
6F B4 92 05 08 00 12 E0,0.425,1,1
6F B4 92 05 08 00 12 E0,15.333,1,1
6F B4 92 05 08 00 12 E0,0.449,1,1
6F B4 92 05 08 00 12 E0,0.426,1,1
6F B4 92 05 08 00 12 E0,0.434,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,0.434,1,1
6F B4 92 05 08 00 12 E0,0.428,1,1
6F B4 92 05 08 00 12 E0,0.432,1,1
6F B4 92 05 08 00 12 E0,0.42,1,1
6F B4 92 05 08 00 12 E0,0.404,1,1
6F B4 92 05 08 00 12 E0,0.423,1,1
6F B4 92 05 08 00 12 E0,79849.9,1,1
6F B4 92 05 08 00 12 E0,0.445,1,1
6F B4 92 05 08 00 12 E0,4107.24,1,1
6F B4 92 05 08 00 12 E0,0.404,1,1
6F B4 92 05 08 00 12 E0,0.452,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,0.434,1,1
6F B4 92 05 08 00 12 E0,0.445,1,1
6F B4 92 05 08 00 12 E0,0.432,1,1
6F B4 92 05 08 00 12 E0,0.427,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,0.429,1,1
6F B4 92 05 08 00 12 E0,0.426,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,0.887,1,1
6F B4 92 05 08 00 12 E0,0.454,1,1
6F B4 92 05 08 00 12 E0,0.433,1,1
6F B4 92 05 08 00 12 E0,165.6,1,1
6F B4 92 05 08 00 12 E0,0.422,1,1
6F B4 92 05 08 00 12 E0,4.854,1,1
6F B4 92 05 08 00 12 E0,0.445,1,1
6F B4 92 05 08 00 12 E0,0.434,1,1
6F B4 92 05 08 00 12 E0,3729.9,1,1
6F B4 92 05 08 00 12 E0,0.467,1,1
6F B4 92 05 08 00 12 E0,0.428,1,1
6F B4 92 05 08 00 12 E0,0.423,1,1
6F B4 92 05 08 00 12 E0,0.433,1,1
6F B4 92 05 08 00 12 E0,34.277,1,1
6F B4 92 05 08 00 12 E0,0.42,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,0.427,1,1
6F B4 92 05 08 00 12 E0,0.433,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,0.427,1,1
6F B4 92 05 08 00 12 E0,0.419,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,160359,1,1
6F B4 92 05 08 00 12 E0,0.433,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,0.428,1,1
6F B4 92 05 08 00 12 E0,0.425,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,0.433,1,1
6F B4 92 05 08 00 12 E0,0.419,1,1
6F B4 92 05 08 00 12 E0,2506.06,1,1
6F B4 92 05 08 00 12 E0,0.432,1,1
6F B4 92 05 08 00 12 E0,0.433,1,1
6F B4 92 05 08 00 12 E0,23.605,1,1
6F B4 92 05 08 00 12 E0,0.433,1,1
6F B4 92 05 08 00 12 E0,0.431,1,1
6F B4 92 05 08 00 12 E0,0.433,1,1
6F B4 92 05 08 00 12 E0,713.541,1,1
6F B4 92 05 08 00 12 E0,0.426,1,1
6F B4 92 05 08 00 12 E0,0.419,1,1
6F B4 92 05 08 00 12 E0,0.427,1,1
6F B4 92 05 08 00 12 E0,48.033,1,1
6F B4 92 05 08 00 12 E0,0.438,1,1
6F B4 92 05 08 00 12 E0,0.419,1,1
6F B4 92 05 08 00 12 E0,0.479,1,1
F9 B0 92 05 08 00 12 E0,0,1,1
F9 B0 92 05 08 00 12 E0,0.458,1,1
F9 B0 92 05 08 00 12 E0,2.623,1,1
F9 B0 92 05 08 00 12 E0,0.924,1,1
F9 B0 92 05 08 00 12 E0,3.158,1,1
F9 B0 92 05 08 00 12 E0,0.431,1,1
F9 B0 92 05 08 00 12 E0,0.464,1,1
29 AA 92 05 08 00 12 E0,0,0,1
29 AA 92 05 08 00 12 E0,1702.76,0,1
29 AA 92 05 08 00 12 E0,0.426,0,1
29 AA 92 05 08 00 12 E0,0.421,0,1
29 AA 92 05 08 00 12 E0,0,0,1
29 AA 92 05 08 00 12 E0,0.462,0,1
29 AA 92 05 08 00 12 E0,277.382,0,1
29 AA 92 05 08 00 12 E0,0.463,0,1
29 AA 92 05 08 00 12 E0,0.434,0,1
29 AA 92 05 08 00 12 E0,0.452,0,1
29 AA 92 05 08 00 12 E0,0.431,0,1
29 AA 92 05 08 00 12 E0,0.428,0,1
29 AA 92 05 08 00 12 E0,3619.39,0,1
29 AA 92 05 08 00 12 E0,0.433,0,1
29 AA 92 05 08 00 12 E0,0.433,0,1
29 AA 92 05 08 00 12 E0,0.474,0,1
29 AA 92 05 08 00 12 E0,0.431,0,1
29 AA 92 05 08 00 12 E0,80741.4,0,1
29 AA 92 05 08 00 12 E0,0.433,0,1
29 AA 92 05 08 00 12 E0,0.425,0,1
29 AA 92 05 08 00 12 E0,1454.54,0,1
29 AA 92 05 08 00 12 E0,0.42,0,1
29 AA 92 05 08 00 12 E0,0.448,0,1
29 AA 92 05 08 00 12 E0,0,0,1
69 AD 92 05 08 00 12 E0,0,1,1
69 AD 92 05 08 00 12 E0,0.432,1,1
6E B4 92 05 08 00 12 E0,0,0,1
6E B4 92 05 08 00 12 E0,0.432,0,1
6E B4 92 05 08 00 12 E0,0,0,1
6E B4 92 05 08 00 12 E0,0.433,0,1
6E B4 92 05 08 00 12 E0,0.482,0,1
6E B4 92 05 08 00 12 E0,0,0,1
6E B4 92 05 08 00 12 E0,0,0,1
6E B4 92 05 08 00 12 E0,0.448,0,1
6E B4 92 05 08 00 12 E0,0.425,0,1
6E B4 92 05 08 00 12 E0,0.421,0,1
6E B4 92 05 08 00 12 E0,0.432,0,1
6E B4 92 05 08 00 12 E0,312.587,0,1
C8 B5 92 05 08 00 12 E0,0,0,1
C8 B5 92 05 08 00 12 E0,0.443,0,1
C8 B5 92 05 08 00 12 E0,3.066,0,1
C8 B5 92 05 08 00 12 E0,0.432,0,1
C8 B5 92 05 08 00 12 E0,0.455,0,1
C8 B5 92 05 08 00 12 E0,0.419,0,1
AF AA 92 05 08 00 12 E0,0,0,1
AF AA 92 05 08 00 12 E0,0.422,0,1
DE AD 92 05 08 00 12 E0,0,0,1
DE AD 92 05 08 00 12 E0,0.434,0,1
DE AD 92 05 08 00 12 E0,0.437,0,1
DE AD 92 05 08 00 12 E0,425.063,0,1
DE AD 92 05 08 00 12 E0,0.426,0,1
DE AD 92 05 08 00 12 E0,0,0,1
DE AD 92 05 08 00 12 E0,0.427,0,1
DE AD 92 05 08 00 12 E0,0.471,0,1
DE AD 92 05 08 00 12 E0,3199.87,0,1
DE AD 92 05 08 00 12 E0,0.433,0,1
DE AD 92 05 08 00 12 E0,0.427,0,1
DE AD 92 05 08 00 12 E0,1346.23,0,1
DE AD 92 05 08 00 12 E0,0.422,0,1
DE AD 92 05 08 00 12 E0,82275.5,0,1
DE AD 92 05 08 00 12 E0,0.432,0,1
DE AD 92 05 08 00 12 E0,0.433,0,1
DE AD 92 05 08 00 12 E0,0.432,0,1
DE AD 92 05 08 00 12 E0,0.432,0,1
DE AD 92 05 08 00 12 E0,819.319,0,1
DE AD 92 05 08 00 12 E0,0.433,0,1
DE AD 92 05 08 00 12 E0,0.438,0,1
DE AD 92 05 08 00 12 E0,0.449,0,1
DE AD 92 05 08 00 12 E0,78.84,0,1
DE AD 92 05 08 00 12 E0,8.945,0,1
DE AD 92 05 08 00 12 E0,0.451,0,1
DE AD 92 05 08 00 12 E0,0.425,0,1
DE AD 92 05 08 00 12 E0,17.894,0,1
DE AD 92 05 08 00 12 E0,0.432,0,1
DE AD 92 05 08 00 12 E0,0.433,0,1
DE AD 92 05 08 00 12 E0,0.432,0,1
DE AD 92 05 08 00 12 E0,582.458,0,1
DE AD 92 05 08 00 12 E0,0.433,0,1
DE AD 92 05 08 00 12 E0,0.427,0,1
DE AD 92 05 08 00 12 E0,0.425,0,1
DE AD 92 05 08 00 12 E0,3245.78,0,1
DE AD 92 05 08 00 12 E0,1228.25,0,1
DE AD 92 05 08 00 12 E0,0.455,0,1
DE AD 92 05 08 00 12 E0,0,0,1
DE AD 92 05 08 00 12 E0,90.529,0,1
DE AD 92 05 08 00 12 E0,0.432,0,1
DE AD 92 05 08 00 12 E0,20.33,0,1
DE AD 92 05 08 00 12 E0,0.453,0,1
DE AD 92 05 08 00 12 E0,0.432,0,1
DE AD 92 05 08 00 12 E0,4.073,0,1
DE AD 92 05 08 00 12 E0,0.875,0,1
DE AD 92 05 08 00 12 E0,3154.59,0,1
DE AD 92 05 08 00 12 E0,0.456,0,1
DE AD 92 05 08 00 12 E0,0.48,0,1
DE AD 92 05 08 00 12 E0,1490.88,0,1
DE AD 92 05 08 00 12 E0,0.483,0,1
DE AD 92 05 08 00 12 E0,0.419,0,1
DE AD 92 05 08 00 12 E0,0.432,0,1
DE AD 92 05 08 00 12 E0,0.421,0,1
DE AD 92 05 08 00 12 E0,2995.21,0,1
DE AD 92 05 08 00 12 E0,0.482,0,1
DE AD 92 05 08 00 12 E0,0,0,1
DE AD 92 05 08 00 12 E0,0.434,0,1
DE AD 92 05 08 00 12 E0,1653.68,0,1
DE AD 92 05 08 00 12 E0,0.427,0,1
DE AD 92 05 08 00 12 E0,0.461,0,1
DE AD 92 05 08 00 12 E0,792.958,0,1
DE AD 92 05 08 00 12 E0,0.433,0,1
DE AD 92 05 08 00 12 E0,387.266,0,1
DE AD 92 05 08 00 12 E0,0.422,0,1
DE AD 92 05 08 00 12 E0,1599.23,0,1
DE AD 92 05 08 00 12 E0,0.911,0,1
DE AD 92 05 08 00 12 E0,12.654,0,1
DE AD 92 05 08 00 12 E0,0.414,0,1
DE AD 92 05 08 00 12 E0,0.418,0,1
DE AD 92 05 08 00 12 E0,622.239,0,1
DE AD 92 05 08 00 12 E0,0.42,0,1
DE AD 92 05 08 00 12 E0,31.062,0,1
DE AD 92 05 08 00 12 E0,84042.8,0,1
DE AD 92 05 08 00 12 E0,29.493,0,1
DE AD 92 05 08 00 12 E0,0.42,0,1
DE AD 92 05 08 00 12 E0,4.516,0,1
DE AD 92 05 08 00 12 E0,0.449,0,1
DE AD 92 05 08 00 12 E0,0.396,0,1
DE AD 92 05 08 00 12 E0,597.264,0,1
DE AD 92 05 08 00 12 E0,9.353,0,1
DE AD 92 05 08 00 12 E0,0.432,0,1
DE AD 92 05 08 00 12 E0,3580.44,0,1
DE AD 92 05 08 00 12 E0,0.42,0,1
DE AD 92 05 08 00 12 E0,253175,0,1
DE AD 92 05 08 00 12 E0,0.42,0,1
DE AD 92 05 08 00 12 E0,1210.81,0,1
DE AD 92 05 08 00 12 E0,0.433,0,1
DE AD 92 05 08 00 12 E0,1755.3,0,1
DE AD 92 05 08 00 12 E0,0.462,0,1
DE AD 92 05 08 00 12 E0,0.434,0,1
DE AD 92 05 08 00 12 E0,0.419,0,1
DE AD 92 05 08 00 12 E0,0.431,0,1
DE AD 92 05 08 00 12 E0,0,0,0
DE AD 92 05 08 00 12 E0,0.433,0,0
DE AD 92 05 08 00 12 E0,0.425,0,0
DE AD 92 05 08 00 12 E0,0.457,0,0
DE AD 92 05 08 00 12 E0,0.431,0,0
DE AD 92 05 08 00 12 E0,0.431,0,0
DE AD 92 05 08 00 12 E0,0.464,0,0
DE AD 92 05 08 00 12 E0,0.431,0,0
DE AD 92 05 08 00 12 E0,0.439,0,0
DE AD 92 05 08 00 12 E0,0.435,0,0
DE AD 92 05 08 00 12 E0,0.419,0,0
DE AD 92 05 08 00 12 E0,0.444,0,0
DE AD 92 05 08 00 12 E0,0.427,0,0
DE AD 92 05 08 00 12 E0,0.459,0,0
DE AD 92 05 08 00 12 E0,0.425,0,0
DE AD 92 05 08 00 12 E0,0.464,0,0
DE AD 92 05 08 00 12 E0,0.431,0,0
DE AD 92 05 08 00 12 E0,0.432,0,0
30 B2 92 05 08 00 12 E0,0,0,1
30 B2 92 05 08 00 12 E0,0.443,0,1
30 B2 92 05 08 00 12 E0,0.431,0,1
30 B2 92 05 08 00 12 E0,0.433,0,1
30 B2 92 05 08 00 12 E0,0.449,0,1
30 B2 92 05 08 00 12 E0,0,0,1
30 B2 92 05 08 00 12 E0,0.431,0,1
30 B2 92 05 08 00 12 E0,0.459,0,1
30 B2 92 05 08 00 12 E0,0.431,0,1
30 B2 92 05 08 00 12 E0,1.341,0,1
30 B2 92 05 08 00 12 E0,0.437,0,1
30 B2 92 05 08 00 12 E0,0.433,0,1
30 B2 92 05 08 00 12 E0,0.439,0,1
30 B2 92 05 08 00 12 E0,7.481,0,1
30 B2 92 05 08 00 12 E0,0.416,0,1
7D B4 92 05 08 00 12 E0,0,0,1
5B B2 92 05 08 00 12 E0,0,0,1
5B B2 92 05 08 00 12 E0,13.001,0,1
80 B4 92 05 08 00 12 E0,0,1,1
C7 B5 92 05 08 00 12 E0,0,1,1
4E B2 92 05 08 00 12 E0,0,0,1
4E B2 92 05 08 00 12 E0,0.865,0,1
4E B2 92 05 08 00 12 E0,31.165,0,1
94 AB 92 05 08 00 12 E0,0,0,1
AA AA 92 05 08 00 12 E0,0,0,1
AA AA 92 05 08 00 12 E0,0.428,0,1
AA AA 92 05 08 00 12 E0,0.444,0,1
AA AA 92 05 08 00 12 E0,0.432,0,1
AA AA 92 05 08 00 12 E0,376.292,0,1
AA AA 92 05 08 00 12 E0,0.475,0,1
AA AA 92 05 08 00 12 E0,0,0,1
AA AA 92 05 08 00 12 E0,0.433,0,1
AA AA 92 05 08 00 12 E0,685.823,0,1
AA AA 92 05 08 00 12 E0,0.433,0,1
AA AA 92 05 08 00 12 E0,8.544,0,1
AA AA 92 05 08 00 12 E0,2.226,0,1
AA AA 92 05 08 00 12 E0,0.434,0,1
AA AA 92 05 08 00 12 E0,0.451,0,1
AA AA 92 05 08 00 12 E0,0.431,0,1
AA AA 92 05 08 00 12 E0,0.415,0,1
AA AA 92 05 08 00 12 E0,0.432,0,1
AA AA 92 05 08 00 12 E0,0.431,0,1
AA AA 92 05 08 00 12 E0,3497.25,0,1
AA AA 92 05 08 00 12 E0,0.432,0,1
AA AA 92 05 08 00 12 E0,79997.2,0,1
AA AA 92 05 08 00 12 E0,925.922,0,1
AA AA 92 05 08 00 12 E0,2006.44,0,1
AA AA 92 05 08 00 12 E0,0.426,0,1
AA AA 92 05 08 00 12 E0,1181.28,0,1
AA AA 92 05 08 00 12 E0,0.426,0,1
AA AA 92 05 08 00 12 E0,0.452,0,1
AA AA 92 05 08 00 12 E0,0.428,0,1
AA AA 92 05 08 00 12 E0,0.431,0,1
AA AA 92 05 08 00 12 E0,0.441,0,1
AA AA 92 05 08 00 12 E0,0.422,0,1
AA AA 92 05 08 00 12 E0,6.782,0,1
AA AA 92 05 08 00 12 E0,4.571,0,1
AA AA 92 05 08 00 12 E0,0,0,1
AA AA 92 05 08 00 12 E0,7.639,0,1
AA AA 92 05 08 00 12 E0,238.41,0,1
AA AA 92 05 08 00 12 E0,4289.54,0,1
AA AA 92 05 08 00 12 E0,1.799,0,1
AA AA 92 05 08 00 12 E0,118.361,0,1
AA AA 92 05 08 00 12 E0,0.434,0,1
